,Height,Weight,Grade
8646,174.697103973,64.7679359005,D
8647,173.070335523,64.3337414103,C
8648,181.365871836,70.8521013935,D
8649,176.346657829,66.5915536229,E
8650,184.841368837,75.0225793459,D
8651,163.984109361,59.8237435269,E
8652,170.722127516,64.8228667445,D
8653,161.3230317,58.8910875004,C
8654,169.49617654,61.9271000042,D
8655,164.292767837,59.2345437304,C
8656,173.568933594,65.8033853929,E
8657,173.211550312,66.8285646834,D
8658,172.607870206,62.0113572393,C
8659,176.342125666,67.4585784642,C
8660,172.484603706,64.3355184487,E
8661,182.015433785,71.2266277351,C
8662,164.042821096,59.6430682695,C
8663,173.524462053,66.0955731691,E
8664,182.301272133,73.2717560236,C
8665,175.001472799,66.2448104127,D
8666,172.467669451,64.0745234235,E
8667,165.792049379,61.3444770636,C
8668,172.768198752,65.4978358093,E
8669,174.964474631,64.9803387697,E
8670,177.194933329,67.0016314813,B
8671,187.428385031,74.9759501276,D
8672,174.839460326,66.3787887072,D
8673,168.566569515,64.313003905,E
8674,174.23703997,66.6256669503,D
8675,173.096005853,66.9948054967,B
8676,182.420336907,71.1766897761,D
8677,170.92829373,64.5850390236,C
8678,175.954629259,68.8302451666,C
8679,177.831148946,68.4314481441,C
8680,171.737212113,62.7968532722,E
8681,168.547118371,61.9300615566,C
8682,165.411986494,59.623201418,A
8683,179.062480731,69.0278967125,B
8684,164.481643045,58.1692203991,B
8685,167.341871156,61.4600780927,E
8686,164.735411364,60.6435802804,D
8687,174.100179562,64.3690696176,D
8688,163.709390659,57.8744080225,C
8689,170.226093578,63.6675203245,E
8690,171.452321667,64.008345898,E
8691,166.975244669,62.137803484,A
8692,174.750345422,66.548695237,D
8693,169.644448881,62.9243298206,B
8694,179.814654698,71.2877514926,C
8695,168.58926505,63.2125364929,E
8696,171.437727563,63.8064284756,E
8697,166.463105547,60.7772714728,E
8698,175.323359227,66.6805589058,A
8699,173.241145545,66.077203404,D
8700,168.510818766,61.672538543,C
8701,174.329985095,65.2836457594,E
8702,167.41023617,60.8229838377,E
8703,175.76509744,66.6548397068,E
8704,174.13112863,64.6690929988,D
8705,175.757378977,66.6054504544,A
8706,175.385070286,68.0925632815,D
8707,180.295107713,70.2119432241,C
8708,174.373203523,65.4067518443,D
8709,169.316649112,64.7393657332,E
8710,169.017395402,63.153090922,B
8711,165.532969734,61.3190999157,E
8712,168.938279042,63.5536873851,E
8713,173.560143968,64.3646025833,E
8714,169.564617523,63.0086510531,E
8715,174.653080378,66.0192547935,E
8716,170.815335208,64.8990224714,B
8717,181.427909037,72.1245507477,E
8718,175.193346477,67.0075728366,E
8719,181.051263788,71.8892019831,D
8720,165.634622046,60.0245571434,D
8721,166.810712644,62.0501166092,C
8722,169.28103081,61.4675333078,C
8723,169.982430848,62.0252215762,C
8724,172.935140865,64.4970543606,D
8725,175.681229391,66.4643591477,B
8726,179.341071786,69.3670752104,D
8727,172.038571217,65.5010791792,C
8728,169.995718257,61.8502488518,D
8729,176.666677365,67.80151725,B
8730,168.82891932,64.4754615665,D
8731,175.489189207,65.8333175807,C
8732,160.088968869,57.2616201605,C
8733,167.84866576,61.6757834787,E
8734,173.493806278,67.1689780187,A
8735,170.004155909,62.8195765715,B
8736,175.703936372,65.0098773694,C
8737,183.818631268,72.4953758181,E
8738,180.412460682,68.8044724148,E
8739,177.883132958,67.9170801547,C
8740,171.552196845,63.5353787323,B
8741,166.444004507,60.8060859783,C
8742,162.386610748,57.9066183123,D
8743,176.182851991,67.3379209816,C
8744,173.113380183,64.498148664,E
8745,165.593619929,60.3928416579,B
8746,163.227643843,57.5882970794,E
8747,166.479023826,60.9081907246,E
8748,176.056566401,67.2688095937,E
8749,174.901566436,66.8214052264,C
8750,172.853966451,66.6573307956,B
8751,172.978227583,64.8027458435,C
8752,183.264352177,72.9143549656,C
8753,183.897772317,72.753882807,E
8754,170.601056037,63.0128034488,D
8755,178.095998847,68.0363303577,B
8756,169.601220008,64.0466126381,D
8757,174.06731234,66.2127006227,D
8758,177.112606342,67.460170338,C
8759,188.418445952,76.1537999082,E
8760,173.880710779,65.8954849364,A
8761,165.658020925,59.3922963478,E
8762,180.266856497,69.5629260553,B
8763,161.465683158,56.7067885036,C
8764,169.208866049,62.8547453813,C
8765,169.125221366,61.7523886918,D
8766,168.235696035,62.119216266,B
8767,157.429700232,54.2960213551,E
8768,187.329256816,74.5266012215,C
8769,157.649921994,54.1922650366,A
8770,177.966220513,67.6283671755,E
8771,178.00414715,67.9180768157,D
8772,164.178868745,59.1443131127,C
8773,166.979261361,62.1849548367,C
8774,174.700468004,65.6413692243,E
8775,168.186923013,62.0151110235,C
8776,172.85064065,62.7909023008,E
8777,175.603227806,66.9442308637,B
8778,178.61751088,67.8729132169,C
8779,163.566955203,58.7393273345,D
8780,170.631228506,62.367786337,E
8781,163.574271702,57.8642354532,E
8782,167.703035406,61.8344853102,B
8783,171.870316589,65.8162538391,E
8784,169.602644398,65.2986197139,E
8785,165.195607009,59.2685898351,E
8786,169.4542495,61.7316351752,E
8787,175.292972817,67.4552731385,E
8788,165.226724759,59.9734993794,D
8789,176.123778273,67.6863448843,D
8790,176.82038163,68.5453417077,D
8791,170.193031452,62.8772278266,D
8792,172.822587929,65.5313977394,B
8793,168.956017306,62.466535614,C
8794,170.845224751,62.0650320561,B
8795,166.967680339,59.9932833125,D
8796,172.900674725,65.2567004806,A
8797,175.15926779,67.114031791,D
8798,169.622934176,62.7739254744,D
8799,162.709760149,58.1279545427,E
8800,166.525114813,59.7284052243,B
8801,174.005366412,66.8322666299,E
8802,167.915615872,61.0108491306,C
8803,174.004150134,66.3249702141,C
8804,174.005519063,65.4777810821,C
8805,170.200866098,64.2131735317,A
8806,170.978669604,64.0988626613,B
8807,178.476721749,68.6548813349,E
8808,170.517560899,63.65900232,D
8809,172.74161984,65.5811722253,C
8810,165.48951206,58.896069314,B
8811,168.584886568,63.9315248418,D
8812,181.533720818,70.0774954873,D
8813,178.800502289,71.7267337002,B
8814,172.595899337,65.6985473232,E
8815,173.060482843,66.6508513259,E
8816,174.098441852,66.111663596,D
8817,173.783224946,65.6515754741,C
8818,164.607802016,58.6835874903,C
8819,164.877040674,60.7326682717,E
8820,180.006480067,69.0085063529,B
8821,182.285312461,71.0163279011,A
8822,178.16074478,69.5757009127,D
8823,168.449542894,62.0741443319,C
8824,173.354353676,66.2904294736,C
8825,172.343372391,65.8174590669,D
8826,171.245404868,65.1105647461,D
8827,166.625655825,61.0313981178,A
8828,170.153453496,62.4332167405,E
8829,172.180197545,64.8867652522,B
8830,169.63163976,63.2620199082,D
8831,173.812040863,65.2914619696,E
8832,169.729369553,62.7582320816,C
8833,177.865569517,67.3505744557,B
8834,177.734177866,67.4747526377,E
8835,174.115240348,66.1392616889,C
8836,168.735219889,62.7672554062,B
8837,176.727433276,66.0582744037,A
8838,173.652496504,64.7638026136,D
8839,168.394993945,62.24589901,E
8840,165.965029185,59.6706016711,E
8841,178.988806772,68.6700141479,B
8842,170.003330356,63.5213215857,E
8843,163.518685845,59.091850432,C
8844,170.501420365,62.9175801264,C
8845,168.551400246,62.3026800596,C
8846,168.534085711,60.3525547961,E
8847,172.617931994,62.7736670187,A
8848,175.835936533,68.254530334,E
8849,171.380079426,64.4146250542,D
8850,170.623719919,63.7740211244,C
8851,164.222119532,57.7070510842,D
8852,166.886147018,60.4333506144,E
8853,167.67690555,61.1660975112,E
8854,155.287773472,51.8400109222,D
8855,167.598248978,63.0451553276,B
8856,180.854768391,69.5539537328,E
8857,168.337347369,60.4546887424,C
8858,184.777548333,72.7202839085,E
8859,169.986205274,61.9718343859,E
8860,176.210059322,65.9964230306,D
8861,174.124528722,65.5547052965,D
8862,174.106710422,63.4509056717,D
8863,168.144332913,62.0037023652,C
8864,178.230551593,68.5161065881,B
8865,176.815596789,65.6417534987,E
8866,175.052514866,66.4974206683,B
8867,179.959931968,70.7307026963,A
8868,168.252264099,61.2809093671,D
8869,173.662699535,68.2413480386,D
8870,167.937517498,61.3696876038,E
8871,174.348152562,67.131613443,E
8872,176.006373585,67.5202423054,E
8873,176.814242644,68.384191758,C
8874,162.817331688,58.5826884474,B
8875,174.225905992,65.9947772638,C
8876,169.911006451,63.2791975007,E
8877,167.501285172,61.4536508371,D
8878,178.149711024,68.8662607927,B
8879,172.384222131,64.5628056526,C
8880,175.922978369,67.0057307357,D
8881,176.174158843,66.6651024664,C
8882,163.036553513,56.3263444743,D
8883,173.161835617,65.8575348867,D
8884,182.049075278,69.6096165573,D
8885,173.307646728,64.4062612979,D
8886,171.366284873,65.0102859739,B
8887,169.230811901,60.7010860778,E
8888,172.913348167,65.4791828291,E
8889,173.477331587,64.0887269656,E
8890,167.040054944,59.7875715624,E
8891,178.319184419,69.1465488178,E
8892,164.175447247,58.0105565349,D
8893,172.717521789,65.1343405208,D
8894,180.747287185,70.3296756426,B
8895,172.429642286,65.1856943119,B
8896,171.086620328,63.4151545858,D
8897,180.818199365,69.9470927735,C
8898,176.767548229,68.7297259029,C
8899,183.855396286,71.6636508221,D
8900,164.270005621,59.603608602,B
8901,163.521226102,58.8435202472,A
8902,170.491467068,63.0094225489,D
8903,168.210960756,61.5353323209,E
8904,171.466028161,63.7208026539,B
8905,166.253726301,60.0885676972,D
8906,167.825601578,61.3654103665,E
8907,168.63108118,60.7415556969,D
8908,176.302214042,67.2205307273,E
8909,172.825653301,62.6240722053,B
8910,166.716346955,62.1999267723,B
8911,168.548020587,62.4517076579,E
8912,178.694121318,70.4864351952,D
8913,173.587226402,63.2137611193,E
8914,163.59198274,59.1781017212,A
8915,170.383577861,63.7090698209,D
8916,169.20301179,60.2053233639,D
8917,168.078641994,61.8580346222,D
8918,163.02593286,56.6478159933,B
8919,173.906223792,66.0672342363,D
8920,175.408533826,67.0272545339,D
8921,180.248089422,70.4741899899,B
8922,182.815100767,70.0199276507,D
8923,161.603941129,57.2371064434,B
8924,171.7845401,63.5243132706,D
8925,165.517059633,60.6725447014,C
8926,174.344877367,66.7810520858,D
8927,175.714679211,66.8981841667,E
8928,177.37126626,66.5280383729,E
8929,174.73307527,65.2845039234,D
8930,171.327587904,64.1209388235,C
8931,171.174998247,63.6985328124,D
8932,172.643037767,63.696375465,D
8933,168.148097056,61.3223817365,C
8934,165.03665305,61.1214991706,E
8935,172.01140628,65.5215047657,B
8936,181.173570951,69.5329270454,C
8937,172.190751805,65.0313296243,E
8938,181.542997551,72.2297114426,D
8939,172.275573327,63.1882275146,C
8940,169.895007736,63.3112970497,D
8941,177.717118027,68.8984072479,E
8942,167.539117356,60.4137917263,C
8943,162.646758802,58.158205551,B
8944,176.354217671,68.490251312,A
8945,167.617665349,62.2093471027,E
8946,153.816682433,51.2543393279,B
8947,170.612178941,63.7907428698,D
8948,172.110919072,64.6741787233,B
8949,162.564589329,57.925054961,E
8950,180.490864015,71.2084408342,C
8951,177.816239713,69.5721202755,C
8952,178.667638917,68.2007738605,D
8953,165.340378894,59.4286147851,D
8954,170.894423367,63.4242872182,C
8955,165.742452313,59.6698024683,D
8956,170.031232925,62.2925752566,B
8957,172.911842559,65.8514770087,C
8958,172.59564457,63.7067060903,D
8959,170.725280455,64.5910200765,E
8960,169.890653592,63.1639520643,C
8961,172.899902303,65.8452831457,B
8962,167.265975967,61.5742086065,E
8963,167.452906439,61.4410653811,D
8964,180.123169649,68.4819265741,E
8965,168.244743894,64.5422610012,D
8966,170.261230644,60.471570051,C
8967,180.854283172,71.6400613869,D
8968,168.420938567,63.1196195605,C
8969,181.10802369,69.1965069323,C
8970,172.766862609,65.0861020216,E
8971,157.407375094,53.4799836282,B
8972,176.131667979,67.5141863986,B
8973,173.207970053,64.5294756571,D
8974,171.409120142,64.2837633286,E
8975,182.302416835,73.317885332,A
8976,158.785884233,57.0429487838,D
8977,174.493987239,66.2275567593,B
8978,167.988481761,61.9981203153,D
8979,169.972899664,64.6120994379,B
8980,172.23719347,63.9965997629,A
8981,171.758299223,65.0215005032,D
8982,171.082765024,64.4618460882,D
8983,173.686661373,66.337040304,C
8984,180.221683474,69.9020903559,B
8985,168.465768865,62.3335722069,E
8986,172.03926231,63.6720235673,E
8987,170.677427266,64.7922727139,E
8988,168.004401812,62.1596908126,D
8989,171.78883262,64.5634684516,A
8990,169.609615597,61.1725319237,E
8991,185.589532946,74.5050347359,D
8992,167.936914831,61.8879304958,B
8993,170.199425822,64.3699212475,E
8994,172.077618577,63.2171483421,D
8995,165.328840407,59.6221849524,D
8996,165.397329889,58.5256924564,D
8997,173.058873117,66.9130877275,E
8998,173.352298166,66.1977606917,E
8999,160.353917922,57.1648953973,C
9000,173.753197025,66.2969912052,B
9001,169.952507603,63.5305938804,E
9002,165.463153289,58.7124091766,B
9003,166.591152828,60.1114798237,D
9004,178.463391162,69.0652975919,E
9005,168.963086273,62.6020611969,D
9006,166.44936545,59.6934531349,B
9007,173.782684376,67.3521960209,C
9008,173.657917308,63.3986891757,C
9009,168.059046594,62.010830259,B
9010,163.438712541,57.1815088873,C
9011,166.520590427,60.5520323458,C
9012,174.025573119,65.7454902236,E
9013,169.226443183,60.3020550158,C
9014,173.92093197,66.3399485427,B
9015,172.097935968,65.0462056964,D
9016,168.134430839,61.0594743305,D
9017,170.998465551,62.4811786563,E
9018,173.342922406,62.6390496813,B
9019,168.216729407,63.2502144012,C
9020,179.492726024,69.7912872088,B
9021,159.827158167,55.5641846453,D
9022,177.430580677,67.9384289092,B
9023,173.492051715,64.5280850162,C
9024,167.34602949,58.9403293559,C
9025,171.512905412,63.5731452373,E
9026,174.223874752,67.7656163193,C
9027,170.188905622,63.701211663,B
9028,161.951929809,56.4971070394,B
9029,180.546960105,70.510777472,C
9030,171.658384016,64.9306940693,D
9031,175.080134399,66.5641993859,B
9032,169.210135275,62.4948556932,C
9033,156.150915114,52.6918716521,B
9034,167.647123556,61.2260258055,D
9035,172.810000839,64.7283070204,E
9036,169.554747601,62.4249795866,A
9037,181.961212587,71.2308051927,D
9038,170.873579573,64.4383978365,C
9039,170.189436438,61.5527111206,D
9040,159.492956379,55.7777412489,B
9041,168.14922287,61.8587042914,D
9042,185.157321663,73.3552160452,C
9043,171.382838347,63.8714946124,A
9044,172.786515882,64.8475893287,D
9045,175.491169693,68.0588326881,E
9046,153.719994723,50.4357296711,D
9047,175.099746958,64.6369845942,E
9048,171.413002704,63.0920478377,D
9049,175.612895505,66.4321084167,D
9050,172.595859346,64.8779028129,B
9051,171.420996366,64.4542010543,D
9052,163.465724348,60.2070080244,D
9053,167.538926395,61.5310392003,A
9054,174.048977469,65.3740794151,B
9055,168.94015747,62.3733487371,D
9056,172.169857957,63.9714713951,D
9057,180.825793436,69.033974604,D
9058,170.969809512,63.4812228626,D
9059,172.178376376,64.4150234248,C
9060,174.866036076,66.7080400744,E
9061,163.229246032,55.0474800012,D
9062,178.441515099,69.0095158413,C
9063,167.006368767,62.1672411702,C
9064,168.226497123,63.0185210719,B
9065,172.213518149,65.6316602599,C
9066,169.361545151,62.8285722665,E
9067,178.233784288,68.5339925855,B
9068,166.311602301,61.3282851551,A
9069,174.853780562,65.4954209202,C
9070,166.299323711,58.9954495845,E
9071,179.266287419,68.2444691291,E
9072,169.070458276,60.5048993004,E
9073,171.593801721,66.041154538,B
9074,169.133413006,59.148028838,E
9075,171.325425505,65.0516669131,A
9076,169.947671741,63.6491340253,E
9077,175.087739877,65.9386312535,E
9078,177.705297749,69.8748847278,D
9079,179.375250396,69.0128821984,A
9080,172.207691842,65.8893653256,C
9081,171.696480128,64.1082854316,B
9082,177.324064464,68.2871625727,B
9083,171.376873053,64.0832683961,B
9084,167.929992937,61.8001640621,D
9085,169.660852055,63.4447540594,A
9086,182.017971872,70.4214935644,D
9087,175.510033543,67.4090582347,E
9088,183.437418856,73.39511606,E
9089,164.13822982,58.4056394671,E
9090,166.41257185,60.5061142405,E
9091,179.588529532,68.5836344666,D
9092,164.184756251,58.5159132233,C
9093,167.973734469,61.1467653235,D
9094,173.599508739,64.7629940423,E
9095,177.619377253,68.8074603008,D
9096,174.593252476,64.5706257701,D
9097,174.797943627,65.3374569147,E
9098,162.903909,55.9783125261,B
9099,172.001387645,63.1106343872,E
9100,172.969908517,65.3189836563,C
9101,175.128518434,67.1670956794,D
9102,163.035278814,57.3680409534,D
9103,165.977916191,62.0370978975,D
9104,170.109627968,64.0504109499,C
9105,177.412428373,66.5642280695,C
9106,174.000928368,64.7094907342,B
9107,175.852785764,66.12297235,D
9108,183.92615868,71.8169182956,C
9109,169.663602949,62.7867867613,D
9110,168.559325099,61.3854538599,D
9111,172.049126237,64.6279740763,D
9112,160.731223005,53.3709158284,E
9113,172.966916608,64.2228770407,C
9114,174.224985652,66.296429825,E
9115,175.407558308,65.9276073321,C
9116,164.15968802,58.1047587197,E
9117,169.761849868,64.0869178345,C
9118,173.42342352,64.6087281299,A
9119,182.625216478,72.2421772705,A
9120,187.024082431,75.3938105506,D
9121,172.609646546,62.6073911895,E
9122,177.092340937,68.0680641083,D
9123,164.942401442,59.1321140838,D
9124,177.219656043,67.3811353568,E
9125,168.933767088,61.4989070575,E
9126,182.315564421,73.5089905061,D
9127,176.597535693,66.8718851541,D
9128,177.537833175,69.4784084252,E
9129,182.174255746,71.0230128907,C
9130,165.812846786,59.6047820833,D
9131,170.464759659,61.5639792031,A
9132,166.346707403,60.9539712507,D
9133,163.679307334,60.0471117773,D
9134,172.520538558,64.2316334819,D
9135,179.291325652,71.1594947686,D
9136,174.96256621,66.0798655438,C
9137,166.799853748,60.8937636646,B
9138,171.594996582,64.8133046239,D
9139,177.713179363,69.76518422,C
9140,164.186428525,58.6870485346,B
9141,168.00399963,62.3019689128,C
9142,170.474331792,62.8272178603,C
9143,164.079224273,59.7586926008,C
9144,172.107587221,63.6498832099,D
9145,168.378237974,62.6191046866,C
9146,162.221462511,56.6852695474,E
9147,175.403243089,66.9977914588,C
9148,176.574997808,67.0216156078,E
9149,166.290333231,60.7070193877,B
9150,165.865377,61.4031537194,C
9151,172.034699495,65.1531431016,C
9152,174.643908578,65.9298855512,E
9153,170.623866376,62.4011184173,C
9154,163.550962564,57.814112943,B
9155,170.39850506,61.4842500307,E
9156,182.883391814,72.4227796855,E
9157,171.03312783,65.0633239884,A
9158,178.775842658,71.134217073,D
9159,160.173655812,55.3853873695,E
9160,166.814668364,60.572265305,A
9161,165.420062791,58.5277769636,D
9162,170.560648685,62.2233269047,E
9163,177.886281129,68.8863106844,C
9164,161.288590778,56.259379674,D
9165,174.122465376,67.0918591565,D
9166,155.920854486,52.7441613364,D
9167,174.343619395,67.1514409837,A
9168,174.970414207,65.6661593555,B
9169,165.944106535,62.4646054521,B
9170,190.795593377,76.7735393367,B
9171,173.403643358,64.8059163246,D
9172,173.009187594,65.0859973743,E
9173,164.775345025,59.4323302628,E
9174,175.133776507,66.6771559152,E
9175,177.308598317,68.8881747274,B
9176,182.588456788,69.954493524,D
9177,171.425505405,63.1065580767,E
9178,169.987418923,62.1653883543,E
9179,165.96883531,61.0493565308,C
9180,176.752028132,66.2905876289,E
9181,176.229791278,67.242579263,C
9182,179.976019596,70.5322810846,C
9183,176.322143682,66.6044572393,B
9184,172.893746342,64.5248880591,C
9185,176.592586484,66.3014478724,C
9186,160.858469807,56.0959368968,B
9187,168.675423706,62.4675700774,E
9188,167.816232446,63.2971547296,E
9189,167.605615754,60.504719357,D
9190,168.118170162,62.6239070231,B
9191,169.745489676,62.7789451785,D
9192,175.727694742,66.7742905368,C
9193,170.654805549,63.4474722438,E
9194,175.03458523,68.8585215148,C
9195,180.706328528,69.5529629734,A
9196,171.623878988,65.867622045,E
9197,165.020101416,60.2296477521,D
9198,180.181375817,70.5919792717,D
9199,154.140677102,54.1897603704,C
9200,165.586532902,59.580965535,C
9201,169.813990834,61.9399308341,D
9202,177.651616989,69.5283091149,D
9203,164.144720036,59.2928897622,C
9204,158.022301072,53.5282515626,D
9205,170.610811927,64.3038411937,E
9206,166.606472077,60.2355517817,D
9207,174.188247603,65.9862125093,E
9208,164.771141521,58.3650278624,A
9209,169.994051786,63.8044661255,D
9210,172.082714671,63.9229533627,D
9211,167.015555743,59.0234277024,C
9212,158.655103976,55.2421203024,B
9213,173.823004263,66.4852274627,E
9214,168.854200673,64.6399090289,C
9215,166.637504428,61.2459753546,C
9216,167.692738524,60.5931552867,E
9217,173.736411291,65.5833381831,C
9218,165.801052074,61.5076238141,C
9219,175.933686566,67.7445496922,A
9220,165.760130165,58.9567428118,B
9221,176.731338472,67.4480468914,E
9222,179.977818308,70.1998109183,C
9223,185.639369502,73.5930944815,D
9224,177.567033398,68.4909554669,B
9225,182.461166304,72.5280903129,A
9226,170.210031345,63.4728494651,C
9227,179.913638457,70.7648981244,C
9228,164.486504887,59.7921027244,C
9229,170.505858289,63.1239251502,D
9230,165.937068572,61.149113326,D
9231,180.109124672,70.8983530524,B
9232,177.325379255,67.4085160538,D
9233,176.227266674,68.0214532766,B
9234,172.682158919,63.9629637042,C
9235,176.06887897,64.9934925061,C
9236,178.743379082,67.5181215307,E
9237,167.405072808,60.6485340682,D
9238,168.692384468,61.2383789843,B
9239,166.682891387,62.7424814386,C
9240,177.231547069,66.1322481015,C
9241,186.106881417,75.4009538818,D
9242,172.906669893,65.5632705097,E
9243,175.25902734,67.3821549881,C
9244,178.856413476,68.779276434,B
9245,170.641909245,62.9273094069,B
9246,169.810266818,61.7589575733,A
9247,178.086448846,69.1919370172,C
9248,157.956670475,55.319202809,A
9249,172.932291877,65.470090106,C
9250,175.575699457,66.250665423,A
9251,164.981879287,58.6195983443,C
9252,180.991939517,70.5702004249,C
9253,170.425988061,63.882157545,E
9254,170.972231185,63.8276495352,E
9255,177.149968583,67.8834854251,C
9256,171.943946466,62.2601334174,D
9257,174.844325517,66.1161727224,D
9258,170.796315285,64.4714677101,E
9259,176.408080358,66.6574162635,C
9260,159.68779152,55.4977043101,B
9261,175.78684993,67.8869348635,E
9262,160.582338958,55.7160779729,A
9263,171.004791387,62.6580068505,E
9264,168.715537586,62.7690157147,B
9265,164.048503654,58.3246093423,D
9266,160.508096819,53.507267829,D
9267,171.450142013,64.3329981428,E
9268,172.809671817,64.4879122583,D
9269,168.332147103,60.6891803075,C
9270,164.577660504,60.4946737752,C
9271,171.999370594,62.9452880063,D
9272,176.976582853,67.5801597228,D
9273,168.527293513,61.568318158,B
9274,173.039941321,65.7390817861,C
9275,173.175535351,65.7260399694,C
9276,164.629708491,59.6662338992,B
9277,168.7784474,62.8772324457,E
9278,170.183002847,61.9000566367,C
9279,177.489058445,68.157037633,C
9280,174.002193896,66.2033312683,C
9281,175.08310498,67.0699003863,D
9282,165.849077697,59.4837451453,D
9283,172.476738394,64.2696065753,D
9284,168.432419733,62.7109938315,D
9285,168.114153541,61.0276973779,B
9286,172.217935667,65.451161617,D
9287,168.086585068,61.3472833225,D
9288,178.461801201,69.7987493116,E
9289,164.441113477,57.9974105526,D
9290,166.094563225,59.7963222328,D
9291,161.474399365,57.9607013342,A
9292,180.581186846,71.015046505,C
9293,179.40177683,69.4438969332,D
9294,166.192101012,61.1791796171,B
9295,175.00528478,66.5053528828,D
9296,159.781175117,55.5145407344,C
9297,161.113090924,55.9763752697,D
9298,181.168557152,71.1369600803,E
9299,169.086564996,62.2213962301,E
9300,165.407654207,59.6937341175,A
9301,182.294797725,72.0550779269,C
9302,164.316206353,59.4427640032,B
9303,169.667183326,63.4301026544,D
9304,170.392912323,63.8971978385,C
9305,173.127443013,63.8501692029,D
9306,168.695140513,64.2596568023,B
9307,178.02339806,67.6649097709,C
9308,161.392431384,56.3736415375,B
9309,178.666883756,68.5658955,C
9310,171.148845574,64.3093099705,C
9311,177.048581542,69.5276732338,E
9312,184.768952256,73.4401296431,C
9313,158.615305185,54.5484083287,E
9314,174.593669083,66.5994253562,C
9315,169.660862872,62.4482477321,C
9316,165.822485315,58.1516761259,C
9317,168.034846126,61.8061513381,C
9318,173.790959449,65.8058357982,A
9319,169.335233859,62.2939882029,D
9320,175.246608629,65.896846413,E
9321,177.044620831,69.0516044479,B
9322,180.842256432,70.3807766448,C
9323,169.278943387,61.7195965314,C
9324,180.089111872,71.8857157379,D
9325,173.389343791,65.92840921,B
9326,168.412865817,63.4624652735,C
9327,172.121777401,64.4865169021,C
9328,166.9148836,60.9509434303,E
9329,163.296918338,59.9271390958,B
9330,168.666159096,61.6862658339,E
9331,165.736897799,58.893693089,E
9332,162.779527756,57.2178072394,E
9333,183.840357689,74.4116539606,D
9334,185.986544766,72.5937601518,E
9335,180.628941596,71.1477578114,D
9336,176.003454228,66.2276835634,C
9337,179.497299161,69.4132375126,B
9338,166.523574916,60.8861700014,A
9339,179.023253917,70.1136616598,D
9340,168.715597178,62.6747348893,E
9341,172.853096559,65.1548699893,E
9342,173.024388002,65.8556215244,B
9343,173.195672696,65.3233376202,D
9344,166.487624734,58.2535487483,E
9345,174.406982023,65.3426490131,B
9346,169.828753229,65.1555796789,E
9347,172.321313134,65.2121531715,D
9348,185.608382139,71.8494638115,D
9349,174.971955246,66.0422244275,D
9350,177.215513998,70.0494964035,C
9351,173.269732681,64.3035145551,C
9352,164.817779573,58.8880363512,C
9353,163.197129573,58.0915842413,B
9354,165.42642039,60.3868189785,A
9355,176.128690205,66.484119274,D
9356,180.448946851,68.2595312529,D
9357,179.584704232,69.7870353529,E
9358,176.716869826,67.4748512368,E
9359,172.224984948,65.8892883365,E
9360,175.444890347,67.9978470321,B
9361,183.22068452,72.7635694444,D
9362,174.310612911,67.3002532029,A
9363,165.385931944,59.7564077582,E
9364,167.101177877,60.7497787132,A
9365,177.71395625,64.8827901128,C
9366,172.369715341,65.4467608762,D
9367,177.627394399,69.6914853573,C
9368,169.509200938,64.1988514589,E
9369,174.390528749,65.4981757402,B
9370,170.751708442,63.168975595,E
9371,174.742975661,67.1333285879,B
9372,173.258672157,65.7380623311,A
9373,175.443224134,67.1864693832,D
9374,172.336852925,63.0910206142,E
9375,168.593780154,62.3240874432,E
9376,169.62050316,62.2707267057,C
9377,167.799119603,60.8348898357,E
9378,159.643588045,54.7929022867,B
9379,166.616377107,60.7793638992,C
9380,167.54065955,61.6526172882,B
9381,166.357063779,60.3099912293,E
9382,167.014109423,60.4663260428,A
9383,170.975557069,64.9078504238,C
9384,165.930994087,61.1646610884,B
9385,163.684412073,58.9261239315,D
9386,168.718507085,62.7598902152,C
9387,171.329021172,62.9667968932,C
9388,185.19145864,72.8559931652,E
9389,177.727332809,67.3467526059,E
9390,166.883559589,60.8258209681,D
9391,165.789153342,60.4547077236,C
9392,175.880426024,68.0340417902,B
9393,181.724725958,71.7615924489,E
9394,180.338979843,70.7371392592,E
9395,172.688052614,63.4272304492,C
9396,172.775234888,65.4598230384,C
9397,168.399966885,62.0977498062,E
9398,171.547728751,63.6050785543,C
9399,172.315026593,62.7308694543,D
9400,167.624813424,61.1119098265,A
9401,166.647299098,59.5495678124,E
9402,176.334559616,69.1231194191,C
9403,181.836467724,70.372664755,B
9404,168.630523757,61.2759675792,E
9405,168.865003386,61.0625662056,C
9406,182.837356197,73.583937322,D
9407,180.507786493,72.5857411627,B
9408,167.333052871,62.5510754234,E
9409,167.142580675,58.8131829268,B
9410,171.336788978,62.6473547589,E
9411,169.765676184,62.8720755696,E
9412,173.607890831,66.1196403638,D
9413,180.165770953,70.9442128322,D
9414,172.024050587,64.9975576278,E
9415,163.591974337,58.8391236949,B
9416,178.293922765,68.9033850683,C
9417,165.942721519,58.6974065898,C
9418,165.564136368,59.7707756872,A
9419,162.426784163,57.6916953521,B
9420,168.5305639,62.5741010475,E
9421,156.388944059,53.6320207878,A
9422,161.888695412,56.9884622555,C
9423,156.856948865,54.2850469861,D
9424,177.576737589,68.7535496929,E
9425,169.837949006,63.0693943688,E
9426,179.083682169,69.0723608358,C
